MANDT	KUNNR	LAND1	NAME1	NAME2	NAME3	NAME4	SORTL	ORT01	PSTLZ	REGIO	STRAS	PFACH	PSTL2	ADRNR	KTOKD	XCPDK	LOEVM	SPERR	KNRZA	KONZS	SPRAS	ERDAT	ERNAM	TELF1	STCD1	STCD2	STCEG
100	0000100679	DE	Kastaniensee Oberflächentechnik GmbH				KASTANIENS	Heide	25746	SH	Rosenring 14			0500000428	DEBI						D	20230608	SAPUSER3	0296 1460639	163/599/58480		DE237378104
100	0000100680	DE	Erlenwald Antriebstechnik GmbH				ERLENWALD	Germering	82110	BY	Sonnendamm 133			0500000429	KUNA	X					D	20190731	SAPUSER4	0497 3990888	381/915/57285		DE134571472
100	0000100681	DE	Kastaniental Pumpen UG (haftungsbeschränkt)				KASTANIENT	Suhl	98527	TH	Haselring 64			0500000430	DEBI						D	20211207	SAPUSER2	0473 8658544	903/786/68785		DE137518312
100	0000100682	DE	Weidengrund Klimatechnik GmbH				WEIDENGRUN	Bernburg	06406	ST	Heideplatz 19			0500000431	DEBI						D	20200711	SAPUSER4	0443 9325657	259/838/37914		DE525813519
100	0000100687	FR	Bernwald Klimatechnik S.A.S.				BERNWALD	Paris	75001		Marktring 130			0500000432	DEBI						F	20190721	SAPUSER4	0851 2510028			FR31339103463
100	0000100688	DE	Kleinhaus Recycling UG (haftungsbeschränkt)				KLEINHAUS	München	80331	BY	Lindenweg 137a			0500000433	DEBI						D	20220206	SAPUSER2	0377 4929990	688/671/52549		DE524949742
100	0000100689	DE	Branddorf Fördertechnik e.K.				BRANDDORF	Lingen	49808	NI	Nelkengasse 140			0500000434	DEBI						D	20200127	SAPUSER4	0573 6447104	556/262/10853		DE320776115
100	0000100691	AT	Fichtenried Kunststofftechnik KG				FICHTENRIE	Dornbirn	6850		Bahnhofdamm 69			0500000435	DEBI						D	20231118	SAPUSER3	0287 5671304			ATU05904794
100	0000100692	DE	Ostdorf Möbelwerke GmbH & Co. KG				OSTDORF	Merseburg	06217	ST	Felddamm 151			0500000436	DEBI						D	20230218	SAPUSER1	0750 6580876	484/891/50889		DE435976588
100	0000100695	DE	Waldbach Fahrzeugteile AG				WALDBACH	Amberg	92224	BY	Eichengasse 138			0500000437	DEBI						D	20220912	SAPUSER3	0626 1103636	405/287/56724		DE212191615
100	0000100697	DE	Langau Behälterbau eG				LANGAU	Wittenberg	06886	ST	Ulmenring 67			0500000438	DEBI						D	20211221	SAPUSER5	0406 2628574	994/184/78743		DE217795821
100	0000100698	DE	Zederdorf Papier KGaA				ZEDERDORF	Heidelberg	69117	BW	Amseldamm 138			0500000439	DEBI						D	20221030	SAPUSER1	0533 2518701	523/447/99721		DE644983383
100	0000100700	DE	Dorntal Textilien GmbH				DORNTAL	Vechta	49377	NI	Schulring 36			0500000440	DEBI						D	20240416	SAPUSER2	0399 3465195	102/773/80453		DE678710611
100	0000100701	DE	Haselwald Metallbau GmbH & Co. KG				HASELWALD	Bamberg	96047	BY	Lindenring 8b			0500000441	DEBI						D	20200619	SAPUSER3	0675 4336896	340/964/71612		DE838777412
100	0000100702	DE	Weidendorf Handel GmbH				WEIDENDORF	Amberg	92224	BY	Raiffeisenstraße 26a			0500000442	DEBI						D	20200904	SAPUSER4	0226 3360118	352/585/70510		DE711465993
100	0000100705	FR	Berghaus Bauelemente S.A.R.L.				BERGHAUS	Bordeaux	33000		Mühlenweg 33			0500000443	DEBI						F	20200520	SAPUSER3	0327 1467610			FR65842418806
100	0000100706	DE	Westwald Kunststofftechnik AG				WESTWALD	Osnabrück	49074	NI	Nussbaumdamm 140b			0500000444	DEBI						D	20201112	SAPUSER2	0628 8828559	390/782/69118		DE323554696
100	0000100713	DE	Eichburg Druckguss GmbH				EICHBURG	Hanau	63450	HE	Bahnhofplatz 6a			0500000445	DEBI						D	20230211	SAPUSER2	0238 3685566	424/191/68783		DE495902413
100	0000100716	DE	Branddorf Haustechnik GmbH				BRANDDORF	Merseburg	06217	ST	Tannenplatz 5a			0500000446	DEBI						D	20211113	SAPUSER1	0557 2265580	600/799/58379		DE225072064
100	0000100717	DE	Zederburg Lagertechnik KGaA				ZEDERBURG	Kiel	24103	SH	Wiesengasse 120b			0500000447	DEBI						D	20191216	SAPUSER1	0330 4866957	693/578/68992		DE365683062
100	0000100718	DE	Brandau Antriebstechnik GmbH				BRANDAU	Memmingen	87700	BY	Heidering 63			0500000448	DEBI						D	20231017	SAPUSER3	0702 798623	505/882/36590		DE642770405
100	0000100719	CH	Westhof Behälterbau AG				WESTHOF	Bern	3011		Feldring 70			0500000449	DEBI						D	20190713	SAPUSER5	0358 213839			CHE301900844MWST
100	0000100720	DE	Westhaus Metallbau GmbH				WESTHAUS	Aschaffenburg	63739	BY	Amselring 145			0500000450	DEBI						D	20220723	SAPUSER5	0767 8687067	716/663/13138		DE412597285
100	0000100721	NL	Ulmental Hydraulik B.V.				ULMENTAL	Amsterdam	1012 AB		Fasanenplatz 164a			0500000451	DEBI						E	20211206	SAPUSER4	0273 4826174			NL390236909B57
100	0000100722	DE	Haselfeld Speditionen UG (haftungsbeschränkt)				HASELFELD	Memmingen	87700	BY	Nelkenallee 105			0500000452	DEBI						D	20190906	SAPUSER5	0906 2429594	329/845/20183		DE235197486
100	0000100724	DE	Reinried Fahrzeugteile e.K.				REINRIED	Augsburg	86150	BY	Brunnengasse 59			0500000453	DEBI						D	20190206	SAPUSER1	0742 7933844	300/358/62064		DE542316509
100	0000100725	DE	Weidenmark Stahlbau GmbH				WEIDENMARK	Friedrichshafen	88045	BW	Fasanengasse 20			0500000454	DEBI						D	20230702	SAPUSER2	0892 9973773	791/959/75456		DE363140382
100	0000100728	DE	Feldbrück Klimatechnik GmbH				FELDBRÜCK	Pinneberg	25421	SH	Tannenring 119			0500000455	DEBI						D	20240411	SAPUSER4	0956 9488401	610/464/74887		DE170124429
100	0000100729	NL	Lärchenbach Textilien N.V.				LÄRCHENBAC	Tilburg	5038 EA		Ulmenweg 158			0500000456	DEBI						E	20240208	SAPUSER2	0690 5421181			NL403557098B96
100	0000100730	DE	Kleinmark Handel GmbH				KLEINMARK	Moers	47441	NW	Wiesenallee 10b			0500000457	DEBI						D	20220810	SAPUSER5	0499 6530321	828/239/98753		DE731829395
100	0000100731	DE	Lärchenhaus Haustechnik AG				LÄRCHENHAU	Norderstedt	22846	SH	Lerchendamm 92b			0500000458	DEBI						D	20201128	SAPUSER2	0851 2429724	814/275/82847		DE967260811
100	0000100732	FR	Ostsee Bedachungen S.A.				OSTSEE	Lille	59000		Ulmenplatz 6b			0500000459	DEBI						F	20231129	SAPUSER1	0462 7141261			FR97138587565
100	0000100733	NL	Zederstein Lagertechnik N.V.				ZEDERSTEIN	Groningen	9711 LM		Feldgasse 190b			0500000460	DEBI						E	20211113	SAPUSER4	0671 2313421			NL893918970B77
100	0000100734	DE	Feldbrück Zerspanung GmbH				FELDBRÜCK	Lippstadt	59555	NW	Rosendamm 41			0500000461	DEBI						D	20200819	SAPUSER1	0935 1275584	736/832/66822		DE799291072
100	0000100735	DE	Steinwald Umformtechnik e.K.				STEINWALD	Langenfeld	40764	NW	Quellendamm 1b			0500000462	DEBI						D	20200729	SAPUSER5	0595 5618342	477/631/86976		DE303511340
100	0000100737	DE	Zederdorf Textilien GmbH				ZEDERDORF	Gütersloh	33330	NW	Industrieweg 50			0500000463	DEBI						D	20240516	SAPUSER3	0362 2225190	172/706/25268		DE366965106
100	0000100738	FR	Haselbrück Druckguss S.A.S.				HASELBRÜCK	Paris	75001		Birkengasse 16b			0500000464	DEBI						F	20240629	SAPUSER3	0796 4361998			FR08262930906
100	0000100741	DE	Ahornhaus Zerspanung GmbH				AHORNHAUS	Wismar	23966	MV	Postweg 46			0500000465	DEBI						D	20210425	SAPUSER5	0633 5458483	145/678/41765		DE479336467
100	0000100742	DE	Weißhof Apparatebau eG				WEISSHOF	Kiel	24103	SH	Burgweg 180			0500000466	DEBI						D	20240127	SAPUSER3	0339 5127024	404/432/98978		DE824003331
100	0000100745	DE	Kiefernberg Papier GmbH				KIEFERNBER	Tübingen	72070	BW	Schulplatz 66			0500000467	KUNA	X					D	20240705	SAPUSER5	0711 1243027	575/743/85248		DE505079113
100	0000100747	NL	Buchenberg Hydraulik B.V.				BUCHENBERG	Rotterdam	3011 AD		Domgasse 127a			0500000468	DEBI						E	20190909	SAPUSER1	0452 2834413			NL599915426B33
100	0000100750	DE	Hochsee Bauelemente OHG				HOCHSEE	Dortmund	44135	NW	Eichenring 54			0500000469	DEBI						D	20210710	SAPUSER5	0209 1184644	542/288/49418		DE598549018
100	0000100751	DE	Eichstein Haustechnik GmbH				EICHSTEIN	Sankt Augustin	53757	NW	Wiesenallee 171			0500000470	DEBI						D	20200711	SAPUSER3	0460 1260088	329/190/28985		DE683346360
100	0000100752	DE	Lärchenfels Antriebstechnik GmbH				LÄRCHENFEL	Schwabach	91126	BY	Industriegasse 148			0500000471	DEBI						D	20190515	SAPUSER2	0709 5782864	295/779/87868		DE539037386
100	0000100753	DE	Eichried Papier KG				EICHRIED	Germering	82110	BY	Quellenplatz 3			0500000472	DEBI						D	20210625	SAPUSER5	0810 7511966	591/972/68762		DE858016388
100	0000100755	DE	Birkenau Oberflächentechnik GmbH				BIRKENAU	Wismar	23966	MV	Gartengasse 72			0500000473	DEBI						D	20230315	SAPUSER4	0353 6190892	425/782/88809		DE753901398
100	0000100756	DE	Hochau Speditionen OHG				HOCHAU	Waiblingen	71332	BW	Marktdamm 195			0500000474	DEBI						D	20240623	SAPUSER5	0706 9844208	844/407/68970		DE307936504
100	0000100757	DE	Waldhof Chemie OHG				WALDHOF	Cloppenburg	49661	NI	Quellenstraße 143			0500000475	KUNA	X					D	20231101	SAPUSER4	0778 6375430	606/649/93497		DE878979578
100	0000100758	PL	Lärchenmark Verpackungen S.A.				LÄRCHENMAR	Katowice	40-001		Tannenring 52b			0500000476	DEBI						E	20231016	SAPUSER1	0752 6815703			PL7096913832
100	0000100761	DE	Kleinhof Anlagenbau GmbH				KLEINHOF	Braunschweig	38100	NI	Pappelstraße 198			0500000477	DEBI						D	20200729	SAPUSER2	0249 8809538	947/653/91032		DE216842044
100	0000100762	DE	Langbrück Recycling GmbH				LANGBRÜCK	Krefeld	47798	NW	Bahnhofdamm 149b			0500000478	DEBI						D	20220310	SAPUSER5	0789 3168295	855/258/15294		DE244341962
100	0000100764	DE	Oststein Baustoffe OHG				OSTSTEIN	Osnabrück	49074	NI	Ulmenweg 46			0500000479	DEBI						D	20220317	SAPUSER4	0679 4493169	256/133/79817		DE200360321
100	0000100765	DE	Buchengrund Getränke GmbH & Co. KG				BUCHENGRUN	Dorsten	46282	NW	Eichenstraße 23			0500000480	DEBI						D	20230620	SAPUSER5	0200 4424833	849/672/75968		DE908996883
100	0000100767	DE	Reindorf Umformtechnik SE				REINDORF	Hannover	30159	NI	Industrieplatz 98			0500000481	DEBI						D	20220307	SAPUSER5	0489 957469	645/539/34901		DE151068170
100	0000100768	AT	Ahornfels Getränke GmbH				AHORNFELS	Dornbirn	6850		Quellenstraße 92a			0500000482	DEBI						D	20220406	SAPUSER2	0357 9489307			ATU19839159
100	0000100769	DE	Grünfeld Fahrzeugteile GmbH				GRÜNFELD	Mainz	55116	RP	Mühlenallee 51			0500000483	DEBI						D	20240126	SAPUSER1	0975 9188041	317/939/14696		DE239393489
100	0000100770	PL	Eichmark Metallbau Sp. z o.o.				EICHMARK	Warszawa	00-001		Amselring 141			0500000484	DEBI						E	20230720	SAPUSER2	0970 5314825			PL4095248860
100	0000100771	PL	Bergfels Baustoffe S.A.				BERGFELS	Wroclaw	50-001		Ulmengasse 92			0500000485	DEBI						E	20220415	SAPUSER5	0629 821273			PL9345737352
100	0000100772	AT	Steinbrück Getränke GmbH				STEINBRÜCK	Salzburg	5020		Kirschallee 191a	50203	5020	0500000486	DEBI						D	20230109	SAPUSER2	0835 5232145			ATU29352298
100	0000100773	CH	Bergfeld Industrieservice AG				BERGFELD	Sankt Gallen	9000		Fasanengasse 127a			0500000487	DEBI						D	20230707	SAPUSER5	0780 6784257			CHE433970224MWST
100	0000100774	DE	Ulmental Stahlbau KGaA				ULMENTAL	Witten	58452	NW	Raiffeisenring 131a			0500000488	DEBI						D	20191018	SAPUSER2	0478 1214502	545/983/47392		DE532246415
100	0000100775	DE	Lärchenfurt Bedachungen GmbH				LÄRCHENFUR	Pinneberg	25421	SH	Fasanenring 130			0500000489	DEBI						D	20190811	SAPUSER5	0589 1122169	857/693/47744		DE351834785
100	0000100776	DE	Weißau Präzisionsteile GmbH				WEISSAU	Lübeck	23552	SH	Birkendamm 79			0500000490	DEBI						D	20190823	SAPUSER3	0218 7257393	200/259/41667		DE191482422
100	0000100778	DE	Haseltal Apparatebau GmbH & Co. KG				HASELTAL	Offenburg	77652	BW	Rosenstraße 129			0500000491	DEBI						D	20231025	SAPUSER1	0691 6704849	939/957/53338		DE574690999
100	0000100779	DE	Zederheim Metallbau GmbH & Co. KG				ZEDERHEIM	Quedlinburg	06484	ST	Pappelgasse 179			0500000492	DEBI						D	20190217	SAPUSER1	0776 8033535	936/724/45678		DE832587308
100	0000100782	DE	Lindenried Behälterbau KG				LINDENRIED	Dortmund	44135	NW	Gartenstraße 63			0500000493	DEBI						D	20190719	SAPUSER2	0619 1894917	559/328/78629		DE534661573
100	0000100783	NL	Talhaus Recycling N.V.				TALHAUS	Tilburg	5038 EA		Lerchenring 76			0500000494	DEBI						E	20210902	SAPUSER2	0614 8000430			NL960091062B74
100	0000100786	DE	Weidenmark Handel GmbH & Co. KG				WEIDENMARK	Halberstadt	38820	ST	Lindenplatz 194	2881	38820	0500000495	DEBI						D	20220128	SAPUSER4	0865 6019210	630/293/15617		DE477280211
100	0000100787	DE	Bernbach Papier e.K.				BERNBACH	Suhl	98527	TH	Heideallee 77			0500000496	DEBI						D	20210803	SAPUSER1	0440 9533585	376/713/88983		DE825089358
100	0000100788	DE	Weidenfurt Armaturen AG				WEIDENFURT	Hamburg	20095	HH	Lindengasse 178	19875	20095	0500000497	DEBI						D	20210219	SAPUSER4	0616 5669247	462/130/73227		DE365650581
100	0000100789	IT	Kleinfeld Aufzugstechnik S.r.l.				KLEINFELD	Genova	16121		Kirschallee 63			0500000498	DEBI						I	20220103	SAPUSER3	0696 906570			IT00179595483
100	0000100790	DE	Sandtal Textilien AG				SANDTAL	Gera	07545	TH	Amselplatz 175			0500000499	DEBI						D	20240516	SAPUSER3	0836 7107329	869/699/96365		DE372597063
100	0000100791	DE	Südried Baustoffe UG (haftungsbeschränkt)				SÜDRIED	Güstrow	18273	MV	Quellenallee 41			0500000500	DEBI						D	20240622	SAPUSER5	0464 2625095	863/581/37940		DE489850061
100	0000100792	DE	Birkenwald Oberflächentechnik GmbH				BIRKENWALD	Riesa	01587	SN	Heidering 165a			0500000501	DEBI						D	20190704	SAPUSER3	0304 5002050	961/607/55588		DE520486338
100	0000100793	NL	Südwald Werkzeugbau N.V.				SÜDWALD	Groningen	9711 LM		Nelkenstraße 183b			0500000502	DEBI						E	20210506	SAPUSER1	0383 8009815			NL375351507B62
100	0000100795	DE	Grünfurt Fahrzeugteile AG				GRÜNFURT	Brandenburg an der Havel	14770	BB	Tannengasse 2			0500000503	DEBI						D	20230219	SAPUSER1	0355 4019972	254/503/24816		DE970850080
100	0000100796	DE	Kiefernwald Elektrotechnik GmbH				KIEFERNWAL	Herford	32052	NW	Feldweg 81			0500000504	DEBI						D	20230907	SAPUSER5	0233 4478421	447/674/12748		DE866942419
100	0000100798	DE	Talberg Armaturen GmbH				TALBERG	Eckernförde	24340	SH	Hafengasse 151			0500000505	DEBI						D	20190413	SAPUSER2	0269 8959816	285/839/38131		DE950799195
100	0000100799	IT	Süddorf Textilien S.p.A.				SÜDDORF	Torino	10121		Quellenplatz 119b			0500000506	DEBI						I	20190310	SAPUSER1	0579 4199544			IT46131688631
100	0000100800	DE	Nordfels Stahlbau UG (haftungsbeschränkt)				NORDFELS	Waiblingen	71332	BW	Gartenplatz 135			0500000507	DEBI						D	20220802	SAPUSER1	0905 1513010	934/167/95209		DE113209047
100	0000100801	DE	Hartberg Zerspanung AG				HARTBERG	Nürnberg	90402	BY	Quellendamm 180			0500000508	DEBI						D	20230405	SAPUSER4	0469 9996491	522/791/57442		DE202420455
100	0000100802	DE	Walddorf Dichtungstechnik AG				WALDDORF	Rendsburg	24768	SH	Rosenallee 169b			0500000509	DEBI						D	20210531	SAPUSER4	0791 471146	911/930/88406		DE266501539
100	0000100803	DE	Westfurt Druckguss GmbH				WESTFURT	Stuttgart	70173	BW	Brunnenweg 113a			0500000510	DEBI						D	20220528	SAPUSER2	0282 6788451	201/978/10576		DE532787134
100	0000100805	DE	Bernbach Lagertechnik GmbH & Co. KG				BERNBACH	Recklinghausen	45657	NW	Bahnhofdamm 100			0500000511	KUNA	X					D	20240318	SAPUSER5	0748 9488249	541/782/91749		DE111794097
100	0000100807	NL	Hartgrund Elektrotechnik B.V.				HARTGRUND	Den Haag	2511 CV		Heidestraße 86			0500000512	DEBI						E	20211013	SAPUSER4	0259 1461888			NL978399650B68
100	0000100808	AT	Altau Elektrotechnik AG				ALTAU	Graz	8010		Zeppelinstraße 66a			0500000513	DEBI						D	20240115	SAPUSER4	0705 9045231			ATU43547813
100	0000100812	DE	Erlenheim Bedachungen AG				ERLENHEIM	Wismar	23966	MV	Haseldamm 21b			0500000514	DEBI						D	20220503	SAPUSER5	0964 2413722	901/139/74692		DE184136155
100	0000100813	DE	Langtal Systemtechnik GmbH				LANGTAL	Deggendorf	94469	BY	Haselplatz 92			0500000515	DEBI						D	20210506	SAPUSER1	0761 6731544	314/355/34519		DE815884760
100	0000100814	DE	Feldfels Bauelemente GmbH				FELDFELS	Meißen	01662	SN	Gartengasse 155			0500000516	DEBI						D	20210823	SAPUSER3	0908 7285725	893/392/23021		DE368398838
100	0000100815	DE	Grünfels Zerspanung GmbH & Co. KG				GRÜNFELS	Meißen	01662	SN	Wiesenweg 90			0500000517	DEBI						D	20230604	SAPUSER2	0910 4017474	661/111/36593		DE448677779
100	0000100817	PL	Bergheim Möbelwerke Sp. z o.o.				BERGHEIM	Gdansk	80-001		Ulmengasse 11			0500000518	DEBI						E	20191221	SAPUSER5	0803 1759663			PL4828215793
100	0000100818	DE	Holundertal Oberflächentechnik GmbH				HOLUNDERTA	Ratingen	40878	NW	Kirschgasse 63a			0500000519	DEBI						D	20230114	SAPUSER1	0809 6641489	405/928/63526		DE720400982
100	0000100819	DE	Fichtenbach Hydraulik GmbH				FICHTENBAC	Dortmund	44135	NW	Sonnenallee 93			0500000520	DEBI						D	20191218	SAPUSER1	0617 5660681	986/717/92104		DE768264839
100	0000100821	DE	Holunderbrück Messtechnik AG				HOLUNDERBR	Lübeck	23552	SH	Wiesenweg 9			0500000521	DEBI						D	20230112	SAPUSER3	0851 9350877	341/965/46012		DE861359603
100	0000100822	DE	Waldheim Werkzeugbau AG				WALDHEIM	Göppingen	73033	BW	Tannenallee 73			0500000522	DEBI						D	20200725	SAPUSER5	0739 9047863	734/805/45935		DE145206737
100	0000100823	AT	Weidenfeld Lebensmittel AG				WEIDENFELD	Dornbirn	6850		Amselring 132			0500000523	DEBI						D	20221022	SAPUSER3	0512 2291246			ATU96878568
100	0000100824	DE	Zederburg Speditionen KG				ZEDERBURG	Güstrow	18273	MV	Feldgasse 46			0500000524	DEBI						D	20230912	SAPUSER3	0845 9743032	486/476/43937		DE126685267
100	0000100825	DE	Rheinburg Bauelemente GmbH & Co. KG				RHEINBURG	Troisdorf	53840	NW	Lerchenweg 123b			0500000525	DEBI						D	20231122	SAPUSER4	0287 2106036	240/888/56974		DE953543686
100	0000100827	DE	Lindendorf Verpackungen GmbH				LINDENDORF	Wesel	46483	NW	Raiffeisenplatz 178			0500000526	DEBI						D	20240330	SAPUSER4	0266 2834693	279/944/96054		DE803224796
100	0000100828	DE	Waldmark Sanitärtechnik GmbH				WALDMARK	Hildesheim	31134	NI	Postallee 168			0500000527	DEBI						D	20240116	SAPUSER4	0527 6924997	753/503/72455		DE477470675
100	0000100829	AT	Birkenwald Messtechnik KG				BIRKENWALD	Sankt Pölten	3100		Nelkenallee 55b			0500000528	DEBI						D	20240113	SAPUSER3	0648 6221223			ATU48504961
100	0000100830	DE	Talfels Speditionen GmbH				TALFELS	Regensburg	93047	BY	Tannenstraße 103			0500000529	DEBI						D	20220219	SAPUSER4	0808 853374	860/846/15701		DE269833459
100	0000100831	DE	Lärchengrund Umformtechnik GmbH & Co. KG				LÄRCHENGRU	Plauen	08523	SN	Burggasse 38			0500000530	KUNA	X					D	20190324	SAPUSER1	0735 1740893	876/518/17876		DE114417081
100	0000100832	DE	Lärchenstein Schweißtechnik GmbH				LÄRCHENSTE	Görlitz	02826	SN	Mühlenweg 15			0500000531	DEBI						D	20240515	SAPUSER4	0393 4121619	174/801/37348		DE524836092
100	0000100833	DE	Weißsee Recycling AG				WEISSSEE	Bayreuth	95444	BY	Fasanenallee 145			0500000532	DEBI						D	20210809	SAPUSER3	0466 3859533	257/378/62068		DE259830520
100	0000100835	DE	Mühlheim Oberflächentechnik KG				MÜHLHEIM	Lingen	49808	NI	Feldstraße 31			0500000533	DEBI						D	20240404	SAPUSER1	0248 6727984	469/644/12853		DE477328680
100	0000100836	IT	Fichtenhaus Präzisionsteile S.p.A.				FICHTENHAU	Brescia	25121		Bahnhofring 190			0500000534	DEBI						I	20240624	SAPUSER4	0665 671985			IT73645559513
100	0000100839	AT	Kiefernsee Systemtechnik GmbH				KIEFERNSEE	Linz	4020		Eichenplatz 131a			0500000535	DEBI						D	20190319	SAPUSER2	0595 2008526			ATU03798160
100	0000100840	US	Eichmark Präzisionsteile Inc.				EICHMARK	Houston	77002	TX	Nussbaumring 135			0500000536	DEBI						E	20231103	SAPUSER5	0555 6468812			
100	0000100841	DE	Südsee Haustechnik OHG				SÜDSEE	Gotha	99867	TH	Ahorndamm 38			0500000537	DEBI						D	20220405	SAPUSER3	0249 2874182	708/267/14560		DE823050898
100	0000100844	DE	Weißburg Hydraulik GmbH				WEISSBURG	Merseburg	06217	ST	Eichenallee 139b			0500000538	DEBI						D	20220419	SAPUSER2	0364 2754936	837/231/48092		DE184858698
100	0000100845	FR	Waldhaus Sanitärtechnik S.A.R.L.				WALDHAUS	Nantes	44000		Ulmenring 63a			0500000539	DEBI						F	20201016	SAPUSER4	0451 3437082			FR65149603843
100	0000100846	IT	Südheim Speditionen S.p.A.				SÜDHEIM	Napoli	80121		Raiffeisengasse 49			0500000540	DEBI						I	20230405	SAPUSER2	0979 2744823			IT98043059636
100	0000100847	DE	Falkenau Schweißtechnik UG (haftungsbeschränkt)				FALKENAU	Wolfenbüttel	38300	NI	Eichengasse 131			0500000541	DEBI						D	20200206	SAPUSER5	0787 7797375	621/848/64390		DE930733828
100	0000100849	DE	Erlenwald Bauelemente GmbH				ERLENWALD	Dinslaken	46535	NW	Amselring 106b			0500000542	DEBI						D	20220212	SAPUSER1	0928 1519483	357/524/20057		DE417903329
100	0000100852	DE	Nordburg Elektrotechnik KG				NORDBURG	Herford	32052	NW	Hafenallee 194			0500000543	DEBI						D	20190917	SAPUSER3	0799 3618146	560/487/19763		DE780363580
100	0000100855	DE	Mühlhaus Antriebstechnik e.K.				MÜHLHAUS	Hamm	59065	NW	Lindenring 46			0500000544	DEBI						D	20230820	SAPUSER3	0525 3527917	588/436/67453		DE329625997
100	0000100856	DE	Lindenhaus Baustoffe eG				LINDENHAUS	Torgau	04860	SN	Haselweg 122			0500000545	DEBI						D	20190318	SAPUSER3	0967 6469529	592/539/86946		DE719560047
100	0000100858	NL	Hochfels Industrieservice B.V.				HOCHFELS	Den Haag	2511 CV		Postweg 163			0500000546	DEBI						E	20240306	SAPUSER3	0943 9416801			NL706270318B79
100	0000100859	DE	Kleinmark Baustoffe KG				KLEINMARK	Heilbronn	74072	BW	Sonnenring 102b			0500000547	DEBI						D	20230413	SAPUSER3	0810 9101596	783/398/65848		DE325451017
100	0000100860	NL	Neuweg Industrieservice B.V.				NEUWEG	Breda	4811 DJ		Quellengasse 127			0500000548	DEBI						E	20221118	SAPUSER5	0333 7990293			NL102105133B59
100	0000100862	DE	Westhof Lebensmittel KG				WESTHOF	Gießen	35390	HE	Nelkenstraße 134			0500000549	DEBI						D	20231101	SAPUSER3	0311 4613744	202/136/24427		DE380308109
100	0000100863	DE	Kleinheim Fördertechnik GmbH				KLEINHEIM	Marburg	35037	HE	Quellendamm 32a			0500000550	DEBI						D	20221111	SAPUSER5	0794 4524869	536/115/69208		DE883701023
