MANDT	KUNNR	BUKRS	AKONT	ZTERM	MAHNA	SPERR	LOEVM	ZWELS	ZAHLS	KNRZB	TOGRU	ZUAWA	ERDAT	ERNAM
100	0000102429	1000	0000140000	ZB04	0001			E				001	20200720	SAPUSER2
100	0000102430	1000	0000140000	ZB00	0001							001	20200107	SAPUSER4
100	0000102431	1000	0000140000	ZB00	0001			E				001	20230428	SAPUSER4
100	0000102434	1000	0000140000	ZB04	0001			E				001	20210620	SAPUSER4
100	0000102435	1000	0000140000	ZB02	0001			E				001	20230704	SAPUSER1
100	0000102436	1000	0000140000	ZB03	0001			E				001	20200828	SAPUSER5
100	0000102437	1000	0000140000	ZB03	0001			E				001	20200516	SAPUSER1
100	0000102438	1000	0000140000	ZB03	0001			E				001	20200608	SAPUSER1
100	0000102439	1000	0000140000	ZB04	0001			E				001	20191107	SAPUSER4
100	0000102439	2000	0000140000	ZB02	0001			E				001	20191107	SAPUSER4
100	0000102441	2000	0000140000	ZB00	0001			E				001	20240617	SAPUSER3
100	0000102444	1000	0000140000	ZB04	0001							001	20210324	SAPUSER3
100	0000102445	1000	0000140000	ZB00	0001			E				001	20230724	SAPUSER2
100	0000102446	1000	0000140000	ZB01	0001			E				001	20200729	SAPUSER3
100	0000102449	2000	0000140000	ZB03	0001			E				001	20211204	SAPUSER4
100	0000102451	1000	0000140000	ZB04	0001			E				001	20190709	SAPUSER5
100	0000102452	1000	0000140000	ZB03	0001			E				001	20230401	SAPUSER5
100	0000102453	1000	0000140000	ZB04	0001			E				001	20220902	SAPUSER4
100	0000102454	2000	0000140000	ZB04	0001			E				001	20200312	SAPUSER3
100	0000102455	2000	0000140000	ZB03	0001			E				001	20230815	SAPUSER5
100	0000102456	1000	0000140000	ZB01	0001			E				001	20230627	SAPUSER4
100	0000102460	2000	0000140000	ZB02	0001			E				001	20210521	SAPUSER2
100	0000102461	2000	0000140000	ZB00	0001							001	20230924	SAPUSER2
100	0000102465	1000	0000140000	ZB03	0001			E				001	20200924	SAPUSER1
100	0000102468	1000	0000140000	ZB04	0001			E				001	20211005	SAPUSER4
100	0000102470	1000	0000140000	ZB03	0001			E				001	20210827	SAPUSER2
100	0000102471	1000	0000140000	ZB03	0001			E				001	20220511	SAPUSER2
100	0000102473	1000	0000140000	ZB03	0001			E				001	20220726	SAPUSER1
100	0000102474	1000	0000140000	ZB03	0001			E				001	20210606	SAPUSER1
100	0000102475	1000	0000140000	ZB00	0001			E				001	20230417	SAPUSER1
100	0000102476	1000	0000140000	ZB03	0001			E				001	20210914	SAPUSER3
100	0000102477	1000	0000140000	ZB03	0001			E				001	20240711	SAPUSER5
100	0000102479	1000	0000140000	ZB00	0001							001	20230619	SAPUSER5
100	0000102481	2000	0000140000	ZB03	0001			E				001	20210302	SAPUSER5
100	0000102483	1000	0000140000	ZB02	0001							001	20201020	SAPUSER3
100	0000102484	1000	0000140000	ZB03	0001			E				001	20200217	SAPUSER2
100	0000102488	1000	0000140000	ZB04	0001			E				001	20190126	SAPUSER4
100	0000102490	1000	0000140000	ZB03	0001			E				001	20200112	SAPUSER4
100	0000102491	1000	0000140000	ZB02	0001			E				001	20200215	SAPUSER2
100	0000102494	1000	0000140000	ZB02	0001			E				001	20230901	SAPUSER1
100	0000102495	1000	0000140000	ZB01	0001			E				001	20210428	SAPUSER4
100	0000102497	1000	0000140000	ZB03	0001			E				001	20210513	SAPUSER5
100	0000102499	1000	0000140000	ZB00	0001			E				001	20220102	SAPUSER3
100	0000102500	1000	0000140000	ZB03	0001			E				001	20200503	SAPUSER3
100	0000102502	1000	0000140000	ZB03	0001			E				001	20240219	SAPUSER3
100	0000102503	1000	0000140000	ZB04	0001			E				001	20231013	SAPUSER2
100	0000102503	2000	0000140000	ZB00	0001			E				001	20231013	SAPUSER2
100	0000102506	1000	0000140000	ZB03	0001			E				001	20190328	SAPUSER5
100	0000102507	1000	0000140000	ZB00	0001							001	20211028	SAPUSER2
100	0000102508	1000	0000140000	ZB03	0001			E				001	20201221	SAPUSER4
100	0000102508	2000	0000140000	ZB03	0001			E				001	20201221	SAPUSER4
100	0000102509	2000	0000140000	ZB04	0001			E				001	20210901	SAPUSER4
100	0000102513	2000	0000140000	ZB03	0001			E				001	20200102	SAPUSER1
100	0000102514	1000	0000140000	ZB03	0001			E				001	20240204	SAPUSER1
100	0000102516	1000	0000140000	ZB03	0001			E				001	20211128	SAPUSER2
100	0000102517	1000	0000140000	ZB03	0001			E				001	20190528	SAPUSER5
100	0000102518	1000	0000140000	ZB03	0001			E				001	20190723	SAPUSER4
100	0000102520	1000	0000140000	ZB03	0001			E				001	20230628	SAPUSER4
100	0000102521	1000	0000140000	ZB02	0001			E				001	20190704	SAPUSER1
100	0000102523	2000	0000140000	ZB00	0001			E				001	20240108	SAPUSER5
100	0000102524	1000	0000140000	ZB03	0001			E				001	20190823	SAPUSER1
100	0000102525	1000	0000140000	ZB03	0001			E				001	20191230	SAPUSER3
100	0000102526	1000	0000140000	ZB03	0001			E				001	20190404	SAPUSER3
100	0000102526	2000	0000140000	ZB03	0001			E				001	20190404	SAPUSER3
100	0000102527	1000	0000140000	ZB03	0001			E				001	20210429	SAPUSER4
100	0000102528	1000	0000140000	ZB03	0001			E				001	20210222	SAPUSER2
100	0000102528	2000	0000140000	ZB03	0001			E				001	20210222	SAPUSER2
100	0000102530	1000	0000140000	ZB02	0001			E				001	20201005	SAPUSER1
100	0000102533	1000	0000140000	ZB03	0001			E				001	20210518	SAPUSER3
100	0000102534	2000	0000140000	ZB03	0001							001	20210413	SAPUSER1
100	0000102536	1000	0000140000	ZB03	0001			E				001	20220510	SAPUSER5
100	0000102537	1000	0000140000	ZB03	0001							001	20220809	SAPUSER4
100	0000102539	1000	0000140000	ZB01	0001			E				001	20190722	SAPUSER1
100	0000102540	1000	0000140000	ZB01	0001			E				001	20210826	SAPUSER5
100	0000102541	1000	0000140000	ZB04	0001			E				001	20190413	SAPUSER2
100	0000102542	1000	0000140000	ZB01	0001							001	20190529	SAPUSER3
100	0000102543	1000	0000140000	ZB03	0001			E				001	20240228	SAPUSER3
100	0000102545	2000	0000140000	ZB04	0001			E				001	20191223	SAPUSER3
100	0000102547	1000	0000140000	ZB00	0001							001	20231224	SAPUSER3
100	0000102548	1000	0000140000	ZB02	0001			E				001	20210912	SAPUSER3
100	0000102549	1000	0000140000	ZB02	0001			E				001	20240701	SAPUSER2
100	0000102556	1000	0000140000	ZB02	0001							001	20230516	SAPUSER5
100	0000102557	1000	0000140000	ZB03	0001			E				001	20230219	SAPUSER4
100	0000102558	1000	0000140000	ZB03	0001			E				001	20190813	SAPUSER2
100	0000102558	2000	0000140000	ZB02	0001			E				001	20190813	SAPUSER2
100	0000102560	1000	0000140000	ZB04	0001							001	20200606	SAPUSER4
100	0000102561	2000	0000140000	ZB00	0001			E				001	20221114	SAPUSER5
100	0000102564	1000	0000140000	ZB03	0001			E				001	20230131	SAPUSER3
100	0000102566	1000	0000140000	ZB02	0001			E				001	20230617	SAPUSER4
100	0000102567	1000	0000140000	ZB01	0001			E				001	20190829	SAPUSER5
100	0000102568	1000	0000140000	ZB03	0001			E				001	20230306	SAPUSER5
100	0000102568	2000	0000140000	ZB02	0001			E				001	20230306	SAPUSER5
100	0000102571	2000	0000140000	ZB02	0001			E				001	20200725	SAPUSER3
100	0000102573	1000	0000140000	ZB04	0001			E				001	20210128	SAPUSER2
100	0000102574	1000	0000140000	ZB00	0001							001	20220313	SAPUSER5
100	0000102575	1000	0000140000	ZB02	0001							001	20200624	SAPUSER1
100	0000102576	1000	0000140000	ZB02	0001			E				001	20191115	SAPUSER2
100	0000102577	1000	0000140000	ZB00	0001			E				001	20201119	SAPUSER1
100	0000102578	1000	0000140000	ZB03	0001			E				001	20200724	SAPUSER2
100	0000102583	1000	0000140000	ZB04	0001			E				001	20200425	SAPUSER3
100	0000102585	1000	0000140000	ZB03	0001			E				001	20200803	SAPUSER1
100	0000102587	1000	0000140000	ZB03	0001			E				001	20240104	SAPUSER5
100	0000102588	1000	0000140000	ZB01	0001							001	20221031	SAPUSER5
100	0000102589	1000	0000140000	ZB01	0001			E				001	20201224	SAPUSER2
100	0000102589	2000	0000140000	ZB03	0001			E				001	20201224	SAPUSER2
100	0000102590	1000	0000140000	ZB03	0001			E				001	20200719	SAPUSER1
100	0000102592	1000	0000140000	ZB02	0001			E				001	20190716	SAPUSER5
100	0000102593	1000	0000140000	ZB03	0001			E				001	20190131	SAPUSER5
100	0000102595	1000	0000140000	ZB03	0001			E				001	20211204	SAPUSER3
100	0000102596	1000	0000140000	ZB02	0001							001	20230106	SAPUSER4
100	0000102597	1000	0000140000	ZB03	0001			E				001	20190624	SAPUSER5
100	0000102598	1000	0000140000	ZB03	0001			E				001	20210904	SAPUSER3
100	0000102598	2000	0000140000	ZB02	0001			E				001	20210904	SAPUSER3
100	0000102599	1000	0000140000	ZB02	0001			E				001	20240424	SAPUSER5
100	0000102600	1000	0000140000	ZB03	0001			E				001	20230927	SAPUSER4
100	0000102601	2000	0000140000	ZB01	0001			E				001	20190704	SAPUSER4
100	0000102602	1000	0000140000	ZB03	0001			E				001	20220416	SAPUSER1
100	0000102605	2000	0000140000	ZB00	0001			E				001	20200502	SAPUSER3
100	0000102606	2000	0000140000	ZB00	0001			E				001	20240629	SAPUSER1
100	0000102608	1000	0000140000	ZB03	0001			E				001	20200802	SAPUSER1
100	0000102609	1000	0000140000	ZB01	0001			E				001	20240403	SAPUSER1
100	0000102609	2000	0000140000	ZB03	0001			E				001	20240403	SAPUSER1
100	0000102610	1000	0000140000	ZB03	0001			E				001	20221005	SAPUSER3
100	0000102612	1000	0000140000	ZB03	0001			E				001	20230720	SAPUSER3
100	0000102613	1000	0000140000	ZB04	0001							001	20191107	SAPUSER5
100	0000102614	2000	0000140000	ZB04	0001							001	20240502	SAPUSER1
100	0000102616	2000	0000140000	ZB03	0001			E				001	20221001	SAPUSER4
100	0000102617	1000	0000140000	ZB03	0001			E				001	20190122	SAPUSER2
100	0000102622	1000	0000140000	ZB01	0001			E				001	20211122	SAPUSER1
100	0000102627	1000	0000140000	ZB03	0001			E				001	20190408	SAPUSER3
100	0000102627	2000	0000140000	ZB03	0001			E				001	20190408	SAPUSER3
100	0000102629	1000	0000140000	ZB03	0001			E				001	20220920	SAPUSER5
100	0000102629	2000	0000140000	ZB03	0001			E				001	20220920	SAPUSER5
100	0000102632	1000	0000140000	ZB01	0001			E				001	20240409	SAPUSER3
100	0000102634	1000	0000140000	ZB04	0001			E				001	20240802	SAPUSER1
100	0000102635	1000	0000140000	ZB03	0001			E				001	20190709	SAPUSER1
100	0000102640	2000	0000140000	ZB03	0001			E				001	20200411	SAPUSER3
100	0000102641	1000	0000140000	ZB00	0001			E				001	20200117	SAPUSER1
100	0000102642	1000	0000140000	ZB03	0001			E				001	20230916	SAPUSER3
100	0000102643	1000	0000140000	ZB03	0001			E				001	20220108	SAPUSER5
100	0000102644	1000	0000140000	ZB03	0001			E				001	20200730	SAPUSER5
100	0000102645	1000	0000140000	ZB00	0001			E				001	20211016	SAPUSER4
100	0000102645	2000	0000140000	ZB02	0001			E				001	20211016	SAPUSER4
100	0000102648	1000	0000140000	ZB00	0001			E				001	20221001	SAPUSER1
100	0000102649	1000	0000140000	ZB03	0001							001	20240712	SAPUSER2
100	0000102649	2000	0000140000	ZB03	0001							001	20240712	SAPUSER2
100	0000102651	2000	0000140000	ZB03	0001			E				001	20210501	SAPUSER3
100	0000102652	1000	0000140000	ZB02	0001			E				001	20240421	SAPUSER2
100	0000102653	2000	0000140000	ZB03	0001			E				001	20231118	SAPUSER2
100	0000102654	2000	0000140000	ZB04	0001			E				001	20190504	SAPUSER4
100	0000102655	2000	0000140000	ZB04	0001			E				001	20210906	SAPUSER1
100	0000102656	1000	0000140000	ZB02	0001			E				001	20240314	SAPUSER2
100	0000102657	1000	0000140000	ZB03	0001			E				001	20230703	SAPUSER1
100	0000102658	1000	0000140000	ZB01	0001			E				001	20201122	SAPUSER1
100	0000102659	1000	0000140000	ZB03	0001			E				001	20210923	SAPUSER1
100	0000102660	1000	0000140000	ZB04	0001			E				001	20220113	SAPUSER3
100	0000102661	1000	0000140000	ZB00	0001			E				001	20240808	SAPUSER1
100	0000102661	2000	0000140000	ZB03	0001			E				001	20240808	SAPUSER1
100	0000102663	2000	0000140000	ZB03	0001			E				001	20221026	SAPUSER1
100	0000102664	1000	0000140000	ZB03	0001							001	20230820	SAPUSER5
100	0000102665	2000	0000140000	ZB03	0001			E				001	20230617	SAPUSER4
100	0000102667	2000	0000140000	ZB03	0001							001	20240115	SAPUSER3
100	0000102668	1000	0000140000	ZB03	0001			E				001	20240614	SAPUSER1
100	0000102669	1000	0000140000	ZB03	0001			E				001	20190815	SAPUSER2
100	0000102670	1000	0000140000	ZB03	0001			E				001	20221215	SAPUSER1
100	0000102671	1000	0000140000	ZB00	0001							001	20200520	SAPUSER1
100	0000102672	2000	0000140000	ZB04	0001			E				001	20211210	SAPUSER3
100	0000102673	1000	0000140000	ZB03	0001			E				001	20240822	SAPUSER3
100	0000102673	2000	0000140000	ZB03	0001			E				001	20240822	SAPUSER3
100	0000102674	2000	0000140000	ZB03	0001			E				001	20230127	SAPUSER3
100	0000102675	2000	0000140000	ZB01	0001			E				001	20211202	SAPUSER4
100	0000102678	1000	0000140000	ZB03	0001			E				001	20231020	SAPUSER2
100	0000102680	1000	0000140000	ZB03	0001			E				001	20220410	SAPUSER3
100	0000102681	2000	0000140000	ZB03	0001			E				001	20221105	SAPUSER4
100	0000102683	1000	0000140000	ZB03	0001			E				001	20240116	SAPUSER5
100	0000102684	1000	0000140000	ZB02	0001			E				001	20220428	SAPUSER5
100	0000102685	1000	0000140000	ZB03	0001			E				001	20240215	SAPUSER4
100	0000102686	1000	0000140000	ZB00	0001			E				001	20240130	SAPUSER5
100	0000102687	1000	0000140000	ZB02	0001			E				001	20190619	SAPUSER2
100	0000102688	1000	0000140000	ZB03	0001			E				001	20231030	SAPUSER3
100	0000102690	1000	0000140000	ZB01	0001			E				001	20200103	SAPUSER2
100	0000102691	1000	0000140000	ZB00	0001			E				001	20210816	SAPUSER5
100	0000102692	2000	0000140000	ZB02	0001			E				001	20190602	SAPUSER2
100	0000102694	1000	0000140000	ZB03	0001			E				001	20231213	SAPUSER1
100	0000102695	1000	0000140000	ZB04	0001			E				001	20240812	SAPUSER3
100	0000102696	1000	0000140000	ZB04	0001			E				001	20220911	SAPUSER3
100	0000102696	2000	0000140000	ZB01	0001			E				001	20220911	SAPUSER3
100	0000102698	1000	0000140000	ZB03	0001							001	20210522	SAPUSER1
100	0000102702	1000	0000140000	ZB03	0001			E				001	20230825	SAPUSER4
100	0000102703	1000	0000140000	ZB02	0001			E				001	20190728	SAPUSER5
100	0000102704	1000	0000140000	ZB04	0001			E				001	20220524	SAPUSER5
100	0000102705	1000	0000140000	ZB00	0001			E				001	20230731	SAPUSER3
100	0000102706	1000	0000140000	ZB04	0001							001	20230928	SAPUSER4
100	0000102707	1000	0000140000	ZB03	0001			E				001	20220511	SAPUSER5
100	0000102708	1000	0000140000	ZB04	0001			E				001	20201110	SAPUSER2
100	0000102709	1000	0000140000	ZB04	0001			E				001	20240407	SAPUSER4
100	0000102710	1000	0000140000	ZB04	0001			E				001	20240821	SAPUSER2
100	0000102711	1000	0000140000	ZB04	0001			E				001	20191117	SAPUSER5
100	0000102712	1000	0000140000	ZB00	0001			E				001	20240409	SAPUSER2
100	0000102713	2000	0000140000	ZB00	0001							001	20220121	SAPUSER1
100	0000102714	1000	0000140000	ZB00	0001			E				001	20211110	SAPUSER1
100	0000102717	1000	0000140000	ZB04	0001			E				001	20220917	SAPUSER1
100	0000102717	2000	0000140000	ZB04	0001			E				001	20220917	SAPUSER1
100	0000102718	1000	0000140000	ZB03	0001			E				001	20220621	SAPUSER1
100	0000102719	1000	0000140000	ZB02	0001			E				001	20220416	SAPUSER2
100	0000102720	1000	0000140000	ZB03	0001			E				001	20220918	SAPUSER4
100	0000102721	2000	0000140000	ZB03	0001							001	20220720	SAPUSER5
100	0000102722	2000	0000140000	ZB03	0001			E				001	20201018	SAPUSER3
100	0000102723	1000	0000140000	ZB03	0001			E				001	20200109	SAPUSER3
100	0000102724	1000	0000140000	ZB00	0001							001	20220630	SAPUSER3
100	0000102725	2000	0000140000	ZB02	0001			E				001	20221225	SAPUSER1
100	0000102726	1000	0000140000	ZB04	0001			E				001	20240724	SAPUSER4
100	0000102727	1000	0000140000	ZB00	0001							001	20220615	SAPUSER1
100	0000102728	1000	0000140000	ZB04	0001			E				001	20220818	SAPUSER3
100	0000102728	2000	0000140000	ZB00	0001			E				001	20220818	SAPUSER3
100	0000102729	1000	0000140000	ZB03	0001							001	20231006	SAPUSER2
100	0000102730	1000	0000140000	ZB03	0001			E				001	20231123	SAPUSER3
100	0000102731	1000	0000140000	ZB02	0001			E				001	20210818	SAPUSER5
100	0000102732	1000	0000140000	ZB01	0001			E				001	20190830	SAPUSER3
100	0000102733	1000	0000140000	ZB01	0001			E				001	20190211	SAPUSER5
100	0000102733	2000	0000140000	ZB03	0001			E				001	20190211	SAPUSER5
100	0000102734	1000	0000140000	ZB03	0001			E				001	20201216	SAPUSER5
100	0000102734	2000	0000140000	ZB02	0001			E				001	20201216	SAPUSER5
100	0000102737	1000	0000140000	ZB01	0001			E				001	20231120	SAPUSER5
100	0000102739	1000	0000140000	ZB03	0001			E				001	20220912	SAPUSER1
100	0000102740	1000	0000140000	ZB03	0001			E				001	20190622	SAPUSER2
100	0000102741	2000	0000140000	ZB02	0001			E				001	20240322	SAPUSER3
100	0000102743	1000	0000140000	ZB03	0001			E				001	20210104	SAPUSER1
100	0000102745	1000	0000140000	ZB03	0001			E				001	20200630	SAPUSER2
100	0000102749	2000	0000140000	ZB03	0001			E				001	20231219	SAPUSER4
100	0000102751	1000	0000140000	ZB01	0001			E				001	20210428	SAPUSER2
100	0000102752	1000	0000140000	ZB03	0001			E				001	20220325	SAPUSER3
100	0000102754	1000	0000140000	ZB01	0001							001	20200825	SAPUSER3
100	0000102755	1000	0000140000	ZB01	0001							001	20200213	SAPUSER2
100	0000102757	1000	0000140000	ZB03	0001			E				001	20210819	SAPUSER5
100	0000102759	1000	0000140000	ZB01	0001			E				001	20210620	SAPUSER4
100	0000102760	2000	0000140000	ZB03	0001			E				001	20191128	SAPUSER3
100	0000102762	1000	0000140000	ZB02	0001			E				001	20220206	SAPUSER4
100	0000102764	1000	0000140000	ZB00	0001							001	20230924	SAPUSER4
100	0000102765	1000	0000140000	ZB00	0001			E				001	20230915	SAPUSER1
100	0000102767	1000	0000140000	ZB03	0001			E				001	20230908	SAPUSER5
100	0000102768	1000	0000140000	ZB03	0001			E				001	20230402	SAPUSER2
100	0000102770	1000	0000140000	ZB02	0001			E				001	20210717	SAPUSER1
100	0000102771	2000	0000140000	ZB00	0001							001	20230218	SAPUSER5
100	0000102772	1000	0000140000	ZB03	0001			E				001	20230304	SAPUSER1
100	0000102775	1000	0000140000	ZB04	0001			E				001	20220706	SAPUSER4
100	0000102776	1000	0000140000	ZB03	0001							001	20240117	SAPUSER4
100	0000102780	1000	0000140000	ZB04	0001			E				001	20200301	SAPUSER2
100	0000102782	1000	0000140000	ZB01	0001			E				001	20230410	SAPUSER3
100	0000102784	1000	0000140000	ZB00	0001			E				001	20210718	SAPUSER3
100	0000102785	1000	0000140000	ZB02	0001			E				001	20190921	SAPUSER2
100	0000102785	2000	0000140000	ZB03	0001			E				001	20190921	SAPUSER2
100	0000102786	1000	0000140000	ZB03	0001			E				001	20231221	SAPUSER1
100	0000102787	2000	0000140000	ZB02	0001			E				001	20230530	SAPUSER2
100	0000102788	2000	0000140000	ZB04	0001							001	20200910	SAPUSER2
100	0000102789	1000	0000140000	ZB03	0001							001	20190206	SAPUSER5
100	0000102790	1000	0000140000	ZB02	0001			E				001	20190305	SAPUSER1
100	0000102790	2000	0000140000	ZB03	0001			E				001	20190305	SAPUSER1
100	0000102791	1000	0000140000	ZB03	0001			E				001	20220119	SAPUSER3
100	0000102793	1000	0000140000	ZB02	0001			E				001	20240408	SAPUSER3
100	0000102794	1000	0000140000	ZB01	0001			E				001	20221225	SAPUSER3
100	0000102795	1000	0000140000	ZB04	0001			E				001	20221215	SAPUSER4
100	0000102796	1000	0000140000	ZB01	0001			E				001	20231214	SAPUSER2
100	0000102798	1000	0000140000	ZB03	0001			E				001	20191227	SAPUSER4
100	0000102799	1000	0000140000	ZB04	0001			E				001	20211214	SAPUSER3
100	0000102801	1000	0000140000	ZB03	0001			E				001	20240318	SAPUSER2
100	0000102803	1000	0000140000	ZB03	0001							001	20240816	SAPUSER5
100	0000102803	2000	0000140000	ZB01	0001							001	20240816	SAPUSER5
100	0000102804	1000	0000140000	ZB01	0001							001	20190207	SAPUSER1
100	0000102806	1000	0000140000	ZB04	0001			E				001	20220909	SAPUSER1
100	0000102807	1000	0000140000	ZB03	0001			E				001	20240702	SAPUSER4
100	0000102808	1000	0000140000	ZB02	0001			E				001	20200718	SAPUSER2
100	0000102809	1000	0000140000	ZB03	0001							001	20190829	SAPUSER1
100	0000102810	1000	0000140000	ZB03	0001							001	20190603	SAPUSER5
100	0000102811	1000	0000140000	ZB01	0001			E				001	20200727	SAPUSER3
100	0000102812	1000	0000140000	ZB03	0001			E				001	20200425	SAPUSER1
100	0000102813	1000	0000140000	ZB02	0001							001	20200523	SAPUSER2
100	0000102814	1000	0000140000	ZB04	0001			E				001	20200529	SAPUSER1
100	0000102815	1000	0000140000	ZB03	0001			E				001	20220711	SAPUSER4
100	0000102816	1000	0000140000	ZB03	0001			E				001	20230831	SAPUSER3
100	0000102817	1000	0000140000	ZB04	0001			E				001	20240822	SAPUSER2
100	0000102819	1000	0000140000	ZB03	0001			E				001	20210914	SAPUSER4
100	0000102820	1000	0000140000	ZB01	0001			E				001	20190423	SAPUSER4
100	0000102821	1000	0000140000	ZB03	0001			E				001	20190207	SAPUSER2
100	0000102821	2000	0000140000	ZB04	0001			E				001	20190207	SAPUSER2
100	0000102823	1000	0000140000	ZB03	0001			E				001	20220512	SAPUSER1
100	0000102825	1000	0000140000	ZB00	0001			E				001	20220109	SAPUSER3
100	0000102828	1000	0000140000	ZB04	0001			E				001	20240621	SAPUSER4
100	0000102829	1000	0000140000	ZB00	0001			E				001	20190802	SAPUSER2
100	0000102830	1000	0000140000	ZB02	0001			E				001	20220517	SAPUSER4
100	0000102831	1000	0000140000	ZB02	0001			E				001	20240121	SAPUSER1
100	0000102832	1000	0000140000	ZB03	0001							001	20220314	SAPUSER1
100	0000102833	1000	0000140000	ZB03	0001							001	20221205	SAPUSER5
100	0000102834	1000	0000140000	ZB03	0001			E				001	20240719	SAPUSER3
100	0000102835	1000	0000140000	ZB01	0001			E				001	20190109	SAPUSER3
100	0000102836	1000	0000140000	ZB03	0001			E				001	20220919	SAPUSER5
100	0000102837	1000	0000140000	ZB02	0001			E				001	20220429	SAPUSER4
100	0000102838	1000	0000140000	ZB03	0001			E				001	20221110	SAPUSER4
100	0000102840	1000	0000140000	ZB04	0001			E				001	20190809	SAPUSER5
100	0000102842	1000	0000140000	ZB02	0001			E				001	20200918	SAPUSER1
100	0000102844	2000	0000140000	ZB02	0001			E				001	20221113	SAPUSER3
100	0000102845	1000	0000140000	ZB04	0001			E				001	20230215	SAPUSER5
100	0000102848	1000	0000140000	ZB01	0001							001	20230916	SAPUSER4
100	0000102849	1000	0000140000	ZB03	0001			E				001	20211231	SAPUSER2
100	0000102850	1000	0000140000	ZB02	0001			E				001	20190605	SAPUSER4
100	0000102854	1000	0000140000	ZB03	0001			E				001	20231004	SAPUSER2
100	0000102855	1000	0000140000	ZB03	0001			E				001	20200617	SAPUSER4
100	0000102856	1000	0000140000	ZB00	0001			E				001	20201021	SAPUSER2
100	0000102857	2000	0000140000	ZB02	0001							001	20210218	SAPUSER4
100	0000102858	2000	0000140000	ZB01	0001			E				001	20240705	SAPUSER4
100	0000102859	1000	0000140000	ZB03	0001			E				001	20220228	SAPUSER1
100	0000102860	1000	0000140000	ZB04	0001			E				001	20200303	SAPUSER1
100	0000102862	1000	0000140000	ZB02	0001			E				001	20231223	SAPUSER2
100	0000102863	1000	0000140000	ZB02	0001			E				001	20190827	SAPUSER3
100	0000102864	1000	0000140000	ZB04	0001			E				001	20230905	SAPUSER3
100	0000102869	1000	0000140000	ZB03	0001			E				001	20210208	SAPUSER1
100	0000102870	1000	0000140000	ZB03	0001			E				001	20230731	SAPUSER3
100	0000102872	1000	0000140000	ZB00	0001			E				001	20240223	SAPUSER5
100	0000102872	2000	0000140000	ZB04	0001			E				001	20240223	SAPUSER5
100	0000102874	1000	0000140000	ZB04	0001			E				001	20200616	SAPUSER5
100	0000102875	1000	0000140000	ZB03	0001			E				001	20230409	SAPUSER5
100	0000102878	1000	0000140000	ZB04	0001			E				001	20210210	SAPUSER2
100	0000102879	1000	0000140000	ZB02	0001			E				001	20200905	SAPUSER1
100	0000102879	2000	0000140000	ZB04	0001			E				001	20200905	SAPUSER1
100	0000102880	1000	0000140000	ZB03	0001			E				001	20230701	SAPUSER2
100	0000102880	2000	0000140000	ZB03	0001			E				001	20230701	SAPUSER2
100	0000102881	1000	0000140000	ZB03	0001			E				001	20190812	SAPUSER2
100	0000102882	1000	0000140000	ZB03	0001			E				001	20191212	SAPUSER4
100	0000102883	1000	0000140000	ZB01	0001			E				001	20240801	SAPUSER3
100	0000102884	1000	0000140000	ZB04	0001			E				001	20200101	SAPUSER4
100	0000102885	2000	0000140000	ZB01	0001			E				001	20231118	SAPUSER3
100	0000102888	1000	0000140000	ZB03	0001			E				001	20201106	SAPUSER4
100	0000102889	1000	0000140000	ZB02	0001			E				001	20220515	SAPUSER5
100	0000102893	2000	0000140000	ZB02	0001			E				001	20200126	SAPUSER3
100	0000102894	1000	0000140000	ZB02	0001			E				001	20240508	SAPUSER1
100	0000102894	2000	0000140000	ZB03	0001			E				001	20240508	SAPUSER1
100	0000102896	1000	0000140000	ZB04	0001			E				001	20210214	SAPUSER4
100	0000102896	2000	0000140000	ZB04	0001			E				001	20210214	SAPUSER4
100	0000102898	1000	0000140000	ZB03	0001			E				001	20191025	SAPUSER3
100	0000102900	1000	0000140000	ZB03	0001			E				001	20190625	SAPUSER2
100	0000102901	1000	0000140000	ZB03	0001			E				001	20231108	SAPUSER3
100	0000102902	1000	0000140000	ZB03	0001							001	20200707	SAPUSER3
100	0000102903	1000	0000140000	ZB04	0001			E				001	20210717	SAPUSER2
100	0000102904	1000	0000140000	ZB00	0001			E				001	20190329	SAPUSER3
100	0000102906	1000	0000140000	ZB01	0001			E				001	20240309	SAPUSER1
100	0000102907	2000	0000140000	ZB02	0001			E				001	20220904	SAPUSER4
100	0000102909	1000	0000140000	ZB02	0001			E				001	20200524	SAPUSER5
100	0000102909	2000	0000140000	ZB04	0001			E				001	20200524	SAPUSER5
100	0000102910	1000	0000140000	ZB01	0001			E				001	20210121	SAPUSER1
100	0000102911	1000	0000140000	ZB01	0001			E				001	20240529	SAPUSER3
100	0000102914	1000	0000140000	ZB00	0001							001	20190313	SAPUSER3
100	0000102915	1000	0000140000	ZB03	0001			E				001	20200607	SAPUSER3
100	0000102918	1000	0000140000	ZB02	0001			E				001	20190326	SAPUSER4
100	0000102919	1000	0000140000	ZB03	0001			E				001	20210508	SAPUSER1
100	0000102921	1000	0000140000	ZB03	0001			E				001	20230703	SAPUSER1
100	0000102925	1000	0000140000	ZB03	0001			E				001	20190111	SAPUSER2
100	0000102927	1000	0000140000	ZB03	0001			E				001	20240611	SAPUSER3
100	0000102928	1000	0000140000	ZB04	0001			E				001	20230602	SAPUSER1
100	0000102930	1000	0000140000	ZB03	0001			E				001	20240320	SAPUSER1
