MANDT	LIFNR	LAND1	NAME1	NAME2	NAME3	NAME4	SORTL	ORT01	PSTLZ	REGIO	STRAS	PFACH	PSTL2	ADRNR	KTOKK	XCPDK	LOEVM	SPERR	LNRZA	KONZS	SPRAS	ERDAT	ERNAM	TELF1	STCD1	STCD2	STCEG
100	0000200559	DE	Grünhof Bedachungen GmbH				GRÜNHOF	Flensburg	24937	SH	Birkenweg 95			0500000413	KRED						D	20190817	SAPUSER1	0301 1503804	676/465/47137		DE887455381
100	0000200560	DE	Hochmark Möbelwerke GmbH				HOCHMARK	Schwabach	91126	BY	Zeppelinweg 153a			0500000414	KRED						D	20191214	SAPUSER4	0236 865457	945/261/78286		DE470077676
100	0000200561	DE	Zederstein Zerspanung GmbH & Co. KG				ZEDERSTEIN	Offenburg	77652	BW	Brunnenallee 23			0500000415	KRED						D	20240801	SAPUSER5	0557 2839226	125/686/51091		DE737504206
100	0000200564	DE	Haselbach Fördertechnik GmbH				HASELBACH	Herford	32052	NW	Rosengasse 80			0500000416	KRED						D	20240208	SAPUSER3	0237 5322619	591/174/50458		DE631129102
100	0000200566	DE	Nordmark Handel AG				NORDMARK	Straubing	94315	BY	Fasanenring 45			0500000417	KRED						D	20190521	SAPUSER5	0355 8636868	973/266/82522		DE794351547
100	0000200567	DE	Ulmenfels Oberflächentechnik e.K.				ULMENFELS	Dachau	85221	BY	Gartenstraße 173b			0500000418	KRED						D	20240818	SAPUSER1	0383 6029930	690/743/11666		DE821656604
100	0000200568	NL	Lindenweg Umformtechnik B.V.				LINDENWEG	Breda	4811 DJ		Erlenweg 109			0500000419	KRED						E	20190526	SAPUSER5	0432 2935696			NL354740229B37
100	0000200569	DE	Hochfurt Aufzugstechnik GmbH				HOCHFURT	Passau	94032	BY	Haselallee 156			0500000420	KRED						D	20190418	SAPUSER1	0770 3103440	351/447/39770		DE590996803
100	0000200570	DE	Buchenstein Dichtungstechnik GmbH & Co. KG				BUCHENSTEI	Ansbach	91522	BY	Nussbaumplatz 71			0500000421	KRED						D	20220430	SAPUSER2	0280 3458952	745/250/57999		DE772073801
100	0000200572	DE	Grünhaus Lebensmittel OHG				GRÜNHAUS	Frankfurt (Oder)	15230	BB	Wiesenstraße 174			0500000422	KRED						D	20190415	SAPUSER1	0737 9467099	537/536/46520		DE388243233
100	0000200574	DE	Kleintal Fahrzeugteile GmbH & Co. KG				KLEINTAL	Iserlohn	58636	NW	Pappelstraße 140			0500000423	KRED						D	20240825	SAPUSER5	0226 8907993	583/271/82710		DE107176160
100	0000200575	DE	Ulmenburg Verpackungen GmbH & Co. KG				ULMENBURG	Delmenhorst	27749	NI	Zeppelinallee 103			0500000424	KRED						D	20230602	SAPUSER1	0550 6594177	884/576/69790		DE636489863
100	0000200576	DE	Taldorf Pumpen GmbH				TALDORF	Tübingen	72070	BW	Mühlenring 78			0500000425	KRED						D	20191125	SAPUSER1	0218 6323765	383/876/46843		DE464964449
100	0000200577	FR	Dornfeld Messtechnik S.A.				DORNFELD	Lyon	69001		Tannenstraße 12			0500000426	KRED						F	20240125	SAPUSER1	0619 4210036			FR61169305579
100	0000200578	DE	Mühlried Armaturen GmbH				MÜHLRIED	Bremerhaven	27568	HB	Quellenring 94			0500000427	KRED						D	20191022	SAPUSER5	0977 4398697	258/916/40534		DE765846974
100	0000200579	AT	Bergtal Baustoffe GmbH				BERGTAL	Klagenfurt	9020		Ahornallee 35			0500000428	KRED						D	20190924	SAPUSER5	0242 4420375			ATU94174019
100	0000200580	DE	Ahornhof Systemtechnik GmbH				AHORNHOF	Aurich	26603	NI	Pappelplatz 184			0500000429	KRED						D	20220325	SAPUSER2	0825 1514009	742/776/42704		DE342814951
100	0000200581	DE	Grünfurt Behälterbau GmbH				GRÜNFURT	Neuwied	56564	RP	Eichenstraße 195b			0500000430	LIEF	X					D	20230615	SAPUSER5	0680 9726161	120/947/30306		DE458269798
100	0000200585	PL	Langfeld Chemie S.A.				LANGFELD	Krakow	30-001		Kirschgasse 120b			0500000431	KRED						E	20210517	SAPUSER4	0933 951218			PL2033674945
100	0000200586	DE	Ahornmark Schleiftechnik GmbH & Co. KG				AHORNMARK	Kerpen	50171	NW	Kirschallee 178			0500000432	KRED						D	20201125	SAPUSER4	0393 9807892	953/344/83683		DE655818759
100	0000200587	NL	Espenheim Textilien B.V.				ESPENHEIM	Breda	4811 DJ		Fasanengasse 171b			0500000433	KRED						E	20211107	SAPUSER4	0492 7362699			NL584680755B27
100	0000200588	DE	Langstein Messtechnik GmbH				LANGSTEIN	Papenburg	26871	NI	Schulring 132			0500000434	KRED						D	20210216	SAPUSER3	0458 1416552	646/700/65394		DE914859249
100	0000200589	DE	Westmark Elektrotechnik GmbH				WESTMARK	Gera	07545	TH	Wiesenweg 38			0500000435	KRED						D	20191019	SAPUSER3	0722 377890	592/258/94355		DE853254318
100	0000200590	DE	Feldweg Baustoffe GmbH & Co. KG				FELDWEG	Kassel	34117	HE	Amselallee 132			0500000436	LIEF	X					D	20221106	SAPUSER5	0400 7555389	297/920/48822		DE956055618
100	0000200591	DE	Birkenried Aufzugstechnik SE				BIRKENRIED	Heide	25746	SH	Pappeldamm 126			0500000437	KRED						D	20221211	SAPUSER1	0258 4146307	148/960/38231		DE656328116
100	0000200592	DE	Altfels Elektrotechnik AG				ALTFELS	Schwabach	91126	BY	Industriestraße 18a			0500000438	KRED						D	20200712	SAPUSER3	0414 6052689	912/666/25005		DE656317159
100	0000200593	DE	Lärchenhof Getränke KG				LÄRCHENHOF	Mühlhausen	99974	TH	Rosenallee 176			0500000439	KRED						D	20220718	SAPUSER4	0724 9131631	524/980/26728		DE451418525
100	0000200594	AT	Holunderbrück Möbelwerke AG				HOLUNDERBR	Wels	4600		Burgring 77a			0500000440	KRED						D	20221214	SAPUSER2	0553 4886375			ATU42656236
100	0000200595	DE	Hartau Pumpen AG				HARTAU	Kiel	24103	SH	Nelkendamm 34b			0500000441	KRED						D	20240705	SAPUSER1	0681 1049344	303/444/29017		DE756218123
100	0000200596	DE	Eichgrund Präzisionsteile GmbH & Co. KG				EICHGRUND	Peine	31224	NI	Rosenring 92			0500000442	KRED						D	20240107	SAPUSER5	0407 9340299	649/730/87136		DE498410817
100	0000200597	DE	Südhof Papier GmbH				SÜDHOF	Elmshorn	25335	SH	Industriering 183a			0500000443	KRED						D	20200819	SAPUSER4	0993 2560831	439/593/13405		DE110336545
100	0000200598	DE	Bergwald Druckguss UG (haftungsbeschränkt)				BERGWALD	Bernburg	06406	ST	Industriestraße 5			0500000444	KRED						D	20230419	SAPUSER4	0757 1352976	684/414/80590		DE258842600
100	0000200599	DE	Haselwald Fördertechnik e.K.				HASELWALD	Viersen	41747	NW	Amselgasse 42a			0500000445	KRED						D	20190601	SAPUSER3	0732 3732370	197/457/35692		DE201446761
100	0000200602	US	Grünweg Präzisionsteile LLC				GRÜNWEG	Houston	77002	TX	Gartenplatz 86			0500000446	KRED						E	20240419	SAPUSER4	0636 7349839			
100	0000200603	DE	Neuburg Messtechnik KG				NEUBURG	Memmingen	87700	BY	Tannenring 129			0500000447	KRED						D	20221009	SAPUSER2	0962 7552738	296/474/30397		DE350293740
100	0000200604	PL	Langburg Industrieservice Sp. z o.o.				LANGBURG	Gdansk	80-001		Raiffeisengasse 12			0500000448	KRED						E	20220203	SAPUSER5	0370 7233405			PL9002651453
100	0000200605	DE	Sandfels Baustoffe GmbH				SANDFELS	Köln	50667	NW	Feldallee 147			0500000449	KRED						D	20231108	SAPUSER5	0518 5064896	373/379/93983		DE903950192
100	0000200606	DE	Fichtenheim Formenbau KG				FICHTENHEI	Speyer	67346	RP	Heidegasse 52			0500000450	KRED						D	20220124	SAPUSER2	0594 8911856	650/998/46028		DE987962255
100	0000200607	DE	Langtal Lebensmittel GmbH & Co. KG				LANGTAL	Bergisch Gladbach	51465	NW	Burgstraße 113a			0500000451	KRED						D	20211023	SAPUSER1	0525 7093146	597/152/65363		DE379297718
100	0000200608	DE	Grünbach Werkzeugbau UG (haftungsbeschränkt)				GRÜNBACH	Pirna	01796	SN	Feldallee 137b			0500000452	KRED						D	20221130	SAPUSER4	0689 8692695	578/147/75706		DE359627792
100	0000200609	CH	Espenbach Speditionen GmbH				ESPENBACH	Winterthur	8400		Birkengasse 87b	21670	8400	0500000453	KRED						D	20220113	SAPUSER4	0718 4325480			CHE219285117MWST
100	0000200611	US	Espenfeld Metallbau LLC				ESPENFELD	New York	10001	NY	Bahnhofstraße 64b			0500000454	KRED						E	20220607	SAPUSER4	0743 1975831			
100	0000200612	DE	Hochdorf Maschinenbau GmbH				HOCHDORF	Sankt Augustin	53757	NW	Zeppelindamm 105a			0500000455	KRED						D	20220814	SAPUSER5	0329 5631062	743/470/12314		DE273111235
100	0000200614	US	Erlenmark Kunststofftechnik Inc.				ERLENMARK	New York	10001	NY	Mühlenstraße 48			0500000456	KRED						E	20190117	SAPUSER1	0879 3753598			
100	0000200617	DE	Altmark Klimatechnik GmbH & Co. KG				ALTMARK	Hameln	31785	NI	Brunnengasse 171			0500000457	KRED						D	20211017	SAPUSER1	0716 6138579	678/932/64347		DE592670146
100	0000200618	DE	Kastaniendorf Maschinenbau AG				KASTANIEND	Wolfsburg	38440	NI	Haselallee 137a			0500000458	KRED						D	20190408	SAPUSER4	0370 5978519	720/483/16628		DE353623554
100	0000200619	IT	Espenbrück Speditionen S.p.A.				ESPENBRÜCK	Padova	35121		Eichenallee 109			0500000459	KRED						I	20220309	SAPUSER5	0530 7040150			IT88991661499
100	0000200620	DE	Südweg Klimatechnik e.K.				SÜDWEG	Troisdorf	53840	NW	Haselgasse 9a			0500000460	KRED						D	20210215	SAPUSER4	0290 9916498	273/791/78435		DE612947349
100	0000200621	DE	Birkenfurt Baustoffe e.K.				BIRKENFURT	Sonneberg	96515	TH	Hafenplatz 168			0500000461	KRED						D	20190419	SAPUSER5	0917 1894943	176/856/29213		DE531472360
100	0000200623	AT	Lärchenweg Präzisionsteile KG				LÄRCHENWEG	Salzburg	5020		Kirschdamm 100			0500000462	KRED						D	20201215	SAPUSER2	0435 6804614			ATU78666525
100	0000200624	FR	Südheim Baustoffe S.A.				SÜDHEIM	Lyon	69001		Postweg 62			0500000463	KRED						F	20221229	SAPUSER1	0697 830051			FR84507755489
100	0000200625	FR	Altwald Fahrzeugteile S.A.S.				ALTWALD	Toulouse	31000		Feldgasse 54			0500000464	KRED						F	20210514	SAPUSER1	0279 6122457			FR28534583300
100	0000200627	DE	Kiefernmark Haustechnik e.K.				KIEFERNMAR	Wuppertal	42103	NW	Mühlenallee 157b			0500000465	KRED						D	20210201	SAPUSER2	0454 1963671	924/354/69380		DE508117010
100	0000200628	DE	Kastanienmark Kunststofftechnik KG				KASTANIENM	Freising	85354	BY	Pappelplatz 114			0500000466	KRED						D	20220707	SAPUSER4	0758 134089	370/441/44071		DE797053889
100	0000200629	IT	Sandhaus Zerspanung S.r.l.				SANDHAUS	Padova	35121		Birkenring 15a			0500000467	KRED						I	20190130	SAPUSER3	0979 6465119			IT28682629960
100	0000200630	DE	Ostdorf Bauelemente GmbH				OSTDORF	Rostock	18055	MV	Raiffeisenring 84			0500000468	KRED						D	20210401	SAPUSER3	0933 7267298	151/402/25973		DE946608782
100	0000200631	DE	Neubach Haustechnik GmbH				NEUBACH	Dinslaken	46535	NW	Gartendamm 156			0500000469	KRED						D	20230919	SAPUSER5	0908 1738538	212/432/81097		DE334400348
100	0000200632	DE	Dornmark Haustechnik GmbH				DORNMARK	Offenbach am Main	63065	HE	Lerchenstraße 122a			0500000470	KRED						D	20190408	SAPUSER4	0261 5218433	944/479/95351		DE258580096
100	0000200634	DE	Lindenfurt Hydraulik AG				LINDENFURT	Memmingen	87700	BY	Kirschstraße 29			0500000471	LIEF	X					D	20240320	SAPUSER2	0880 2773750	198/964/30508		DE811668883
100	0000200636	DE	Neuheim Armaturen GmbH				NEUHEIM	Passau	94032	BY	Nelkenring 88			0500000472	KRED						D	20191122	SAPUSER1	0464 6818182	329/489/86076		DE925950372
100	0000200637	IT	Holunderau Textilien S.r.l.				HOLUNDERAU	Padova	35121		Haselallee 73			0500000473	KRED						I	20210119	SAPUSER1	0424 1000305			IT80045289081
100	0000200639	DE	Kiefernwald Klimatechnik GmbH				KIEFERNWAL	Halberstadt	38820	ST	Burgdamm 5b			0500000474	KRED						D	20240220	SAPUSER4	0995 565347	436/472/16433		DE378354384
100	0000200641	DE	Sandhof Präzisionsteile GmbH				SANDHOF	Plauen	08523	SN	Zeppelinallee 67			0500000475	KRED						D	20200606	SAPUSER5	0603 7284593	931/873/95211		DE921183137
100	0000200642	DE	Feldweg Möbelwerke e.K.				FELDWEG	Stade	21682	NI	Bahnhofstraße 125			0500000476	LIEF	X					D	20240801	SAPUSER4	0541 2095621	969/543/28805		DE327617023
100	0000200645	DE	Hochau Lagertechnik GmbH				HOCHAU	Brandenburg an der Havel	14770	BB	Ahornweg 133			0500000477	KRED						D	20190425	SAPUSER3	0488 9166417	395/817/29613		DE979393803
100	0000200646	DE	Steinfurt Formenbau GmbH				STEINFURT	Neuss	41460	NW	Raiffeisendamm 20			0500000478	KRED						D	20190314	SAPUSER1	0328 5727440	912/270/65706		DE118564939
100	0000200647	DE	Talhof Elektrotechnik UG (haftungsbeschränkt)				TALHOF	Memmingen	87700	BY	Bahnhofstraße 190			0500000479	KRED						D	20240612	SAPUSER4	0611 8831830	608/952/86989		DE229297312
100	0000200648	NL	Mühldorf Papier N.V.				MÜHLDORF	Eindhoven	5611 AZ		Quellendamm 61b			0500000480	KRED						E	20201231	SAPUSER3	0827 8090206			NL872234703B00
100	0000200649	DE	Talau Papier GmbH & Co. KG				TALAU	Esslingen am Neckar	73728	BW	Domweg 67b			0500000481	KRED						D	20210109	SAPUSER4	0785 3616205	552/912/79724		DE205485369
100	0000200650	DE	Falkenbrück Apparatebau GmbH				FALKENBRÜC	Rosenheim	83022	BY	Bahnhofgasse 79a			0500000482	KRED						D	20240204	SAPUSER3	0889 7929311	904/114/76132		DE667228427
100	0000200651	NL	Talhaus Baustoffe N.V.				TALHAUS	Almere	1315 HR		Marktring 172			0500000483	KRED						E	20190727	SAPUSER5	0495 7824584			NL359907591B80
100	0000200652	CH	Bergfels Lagertechnik GmbH				BERGFELS	Luzern	6003		Rosengasse 33b			0500000484	KRED						D	20220201	SAPUSER1	0386 3033840			CHE806214615MWST
100	0000200654	DE	Falkenried Textilien GmbH				FALKENRIED	Leverkusen	51373	NW	Quellengasse 192	86890	51373	0500000485	KRED						D	20200130	SAPUSER2	0401 8465441	540/262/69254		DE453329853
100	0000200656	AT	Rotsee Aufzugstechnik GmbH				ROTSEE	Linz	4020		Raiffeisengasse 62a			0500000486	KRED						D	20200428	SAPUSER1	0992 325968			ATU08586912
100	0000200657	DE	Lindental Speditionen GmbH				LINDENTAL	Wolfsburg	38440	NI	Postplatz 89b			0500000487	KRED						D	20200819	SAPUSER2	0590 6951881	649/788/35443		DE830036750
100	0000200658	DE	Erlenfeld Dichtungstechnik GmbH & Co. KG				ERLENFELD	Lippstadt	59555	NW	Sonnenring 140	40539	59555	0500000488	LIEF	X					D	20230602	SAPUSER3	0751 2074240	739/982/15442		DE229802393
100	0000200659	DE	Brandwald Kunststofftechnik GmbH				BRANDWALD	Lübeck	23552	SH	Lerchenplatz 70b			0500000489	KRED						D	20200728	SAPUSER4	0742 482488	976/359/70343		DE388330661
100	0000200660	US	Ulmenweg Industrieservice LLC				ULMENWEG	Detroit	48226	MI	Bahnhofallee 2			0500000490	KRED						E	20190118	SAPUSER1	0253 5017006			
100	0000200661	DE	Kleinhaus Industrieservice OHG				KLEINHAUS	Weiden	92637	BY	Zeppelinplatz 153a			0500000491	KRED						D	20210313	SAPUSER2	0843 3192718	336/724/50496		DE596548827
100	0000200663	DE	Steinbach Sanitärtechnik KG				STEINBACH	Stuttgart	70173	BW	Hafenplatz 198			0500000492	KRED						D	20220619	SAPUSER1	0223 7621105	241/373/11315		DE999297802
100	0000200664	DE	Grünburg Werkzeugbau GmbH & Co. KG				GRÜNBURG	Mainz	55116	RP	Pappelplatz 184a			0500000493	KRED						D	20190928	SAPUSER3	0644 7067806	410/227/76214		DE435957567
100	0000200665	DE	Langmark Baustoffe e.K.				LANGMARK	Mühlhausen	99974	TH	Nussbaumring 152			0500000494	KRED						D	20220621	SAPUSER5	0249 2241052	319/695/91118		DE525284479
100	0000200666	DE	Espenfeld Lebensmittel GmbH & Co. KG				ESPENFELD	Neubrandenburg	17033	MV	Bahnhofgasse 164			0500000495	KRED						D	20220717	SAPUSER5	0481 8360484	539/235/20478		DE211612113
100	0000200667	NL	Talstein Aufzugstechnik B.V.				TALSTEIN	Eindhoven	5611 AZ		Ulmenallee 111a			0500000496	KRED						E	20210430	SAPUSER1	0746 332740			NL236521571B45
100	0000200668	DE	Langbach Lebensmittel GmbH & Co. KG				LANGBACH	Weimar	99423	TH	Fasanenstraße 46			0500000497	KRED						D	20211217	SAPUSER2	0271 1247172	569/890/52683		DE437612650
100	0000200669	AT	Ulmenheim Hydraulik AG				ULMENHEIM	Wels	4600		Nussbaumstraße 96			0500000498	KRED						D	20240209	SAPUSER5	0636 3461179			ATU23717562
100	0000200670	DE	Hartburg Getränke e.K.				HARTBURG	Pinneberg	25421	SH	Domring 178			0500000499	KRED						D	20210612	SAPUSER2	0524 9966359	882/999/95942		DE500423610
100	0000200673	DE	Rheinburg Präzisionsteile GmbH				RHEINBURG	Kerpen	50171	NW	Erlenring 95			0500000500	KRED						D	20230905	SAPUSER4	0494 918443	919/152/59852		DE872096230
100	0000200674	IT	Mühlfurt Elektrotechnik S.r.l.				MÜHLFURT	Milano	20121		Eichenweg 28a	63527	20121	0500000501	KRED						I	20220504	SAPUSER1	0530 2864246			IT83179271382
100	0000200675	DE	Mühlsee Verpackungen AG				MÜHLSEE	Straubing	94315	BY	Postplatz 56			0500000502	LIEF	X					D	20230811	SAPUSER2	0881 5017640	213/643/40007		DE292453831
100	0000200676	AT	Fichtenfeld Anlagenbau AG				FICHTENFEL	Wien	1010		Raiffeisendamm 162			0500000503	KRED						D	20240428	SAPUSER3	0507 7766349			ATU90727948
100	0000200677	NL	Haselweg Lagertechnik B.V.				HASELWEG	Breda	4811 DJ		Bahnhofallee 103			0500000504	KRED						E	20190722	SAPUSER3	0700 5624488			NL032788239B78
100	0000200678	DE	Bernfels Zerspanung GmbH				BERNFELS	Berlin	10115	BE	Raiffeisenweg 75	60649	10115	0500000505	KRED						D	20220726	SAPUSER3	0346 5802402	844/419/32638		DE770772452
100	0000200679	DE	Kleinmark Oberflächentechnik GmbH & Co. KG				KLEINMARK	Bielefeld	33602	NW	Marktallee 18			0500000506	KRED						D	20190423	SAPUSER5	0830 9660415	362/212/76226		DE755884592
100	0000200680	DE	Hochstein Lebensmittel GmbH				HOCHSTEIN	Remscheid	42853	NW	Ahorngasse 174			0500000507	KRED						D	20200402	SAPUSER3	0988 8261104	497/313/43825		DE613267019
100	0000200681	DE	Felddorf Lebensmittel GmbH				FELDDORF	Offenburg	77652	BW	Fasanendamm 131			0500000508	KRED						D	20240527	SAPUSER1	0663 4175766	977/670/63841		DE205604119
100	0000200682	US	Altfurt Anlagenbau Corp.				ALTFURT	Atlanta	30303	GA	Burgdamm 173			0500000509	KRED						E	20220626	SAPUSER4	0389 6149178			
100	0000200685	DE	Norddorf Lagertechnik GmbH				NORDDORF	Pinneberg	25421	SH	Lindengasse 99			0500000510	KRED						D	20200516	SAPUSER4	0447 4995611	213/309/33939		DE734579135
100	0000200686	DE	Rheinfels Messtechnik GmbH				RHEINFELS	Deggendorf	94469	BY	Poststraße 94			0500000511	KRED						D	20210820	SAPUSER5	0573 9584779	492/714/88520		DE626051278
100	0000200687	NL	Holunderweg Speditionen B.V.				HOLUNDERWE	Utrecht	3511 LX		Kirschweg 20			0500000512	KRED						E	20230909	SAPUSER4	0554 8224094			NL036169312B40
100	0000200688	AT	Kleinwald Oberflächentechnik AG				KLEINWALD	Villach	9500		Lerchengasse 195			0500000513	KRED						D	20210702	SAPUSER5	0940 6377805			ATU28957245
100	0000200690	DE	Bergtal Pumpen GmbH & Co. KG				BERGTAL	Würzburg	97070	BY	Pappeldamm 189a			0500000514	KRED						D	20190324	SAPUSER4	0600 9018731	161/700/79771		DE205856918
100	0000200692	DE	Sandstein Formenbau UG (haftungsbeschränkt)				SANDSTEIN	Münster	48143	NW	Gartengasse 101a			0500000515	KRED						D	20240302	SAPUSER3	0721 8682100	945/176/65008		DE257216199
100	0000200694	CH	Ulmental Lagertechnik GmbH				ULMENTAL	Lausanne	1003		Haselplatz 83			0500000516	KRED						D	20220901	SAPUSER1	0557 6044820			CHE475786433MWST
100	0000200695	DE	Dornsee Getränke KG				DORNSEE	Wiesbaden	65183	HE	Lindenweg 150b			0500000517	KRED						D	20230927	SAPUSER4	0973 1154336	921/109/68368		DE569652348
100	0000200697	DE	Weidensee Klimatechnik GmbH & Co. KG				WEIDENSEE	Euskirchen	53879	NW	Nelkenstraße 113			0500000518	KRED						D	20200508	SAPUSER3	0886 614097	835/654/22224		DE913759099
100	0000200699	DE	Bernstein Elektrotechnik KG				BERNSTEIN	Solingen	42651	NW	Mühlenplatz 61b	2995	42651	0500000519	KRED						D	20200308	SAPUSER3	0340 5847810	506/732/33924		DE923539974
100	0000200700	DE	Nordweg Kunststofftechnik GmbH				NORDWEG	Vechta	49377	NI	Rosenplatz 161a			0500000520	LIEF	X					D	20240826	SAPUSER5	0440 9269961	504/239/89543		DE113625065
100	0000200701	DE	Bernstein Systemtechnik KG				BERNSTEIN	Neuwied	56564	RP	Hafengasse 8			0500000521	LIEF	X					D	20201002	SAPUSER1	0431 7111922	324/272/26301		DE745032867
100	0000200702	DE	Bergsee Lagertechnik AG				BERGSEE	Wesel	46483	NW	Mühlengasse 39			0500000522	LIEF	X					D	20200105	SAPUSER5	0501 3381648	122/366/21568		DE384703421
100	0000200703	AT	Mühlhof Antriebstechnik AG				MÜHLHOF	Linz	4020		Tannendamm 62			0500000523	KRED						D	20231119	SAPUSER5	0484 4594797			ATU47943150
100	0000200704	NL	Feldheim Industrieservice N.V.				FELDHEIM	Utrecht	3511 LX		Heideweg 196a			0500000524	KRED						E	20200304	SAPUSER2	0688 4340250			NL767887041B60
100	0000200705	DE	Reinried Zerspanung e.K.				REINRIED	Stade	21682	NI	Haselplatz 16			0500000525	KRED						D	20210818	SAPUSER1	0489 1638970	402/378/39071		DE173306841
100	0000200706	PL	Fichtenfels Fördertechnik S.A.				FICHTENFEL	Poznan	60-001		Nussbaumdamm 77a			0500000526	KRED						E	20211207	SAPUSER5	0517 499270			PL3671666823
100	0000200709	DE	Steinweg Werkzeugbau AG				STEINWEG	Trier	54290	RP	Nussbaumring 24			0500000527	KRED						D	20201107	SAPUSER5	0287 6120995	701/868/48428		DE548897553
100	0000200712	DE	Espenberg Formenbau GmbH				ESPENBERG	Heilbronn	74072	BW	Raiffeisenring 149b			0500000528	KRED						D	20240818	SAPUSER4	0253 8903862	877/208/62497		DE914015285
100	0000200713	PL	Ostau Verpackungen Sp. z o.o.				OSTAU	Wroclaw	50-001		Sonnengasse 87b			0500000529	KRED						E	20210301	SAPUSER2	0933 8873887			PL4762810982
100	0000200714	DE	Fichtenmark Schleiftechnik GmbH & Co. KG				FICHTENMAR	Merseburg	06217	ST	Nussbaumstraße 74b			0500000530	KRED						D	20240106	SAPUSER1	0940 9617773	459/622/96195		DE719177536
100	0000200715	DE	Haselweg Baustoffe OHG				HASELWEG	Leer	26789	NI	Pappeldamm 184			0500000531	KRED						D	20210531	SAPUSER2	0209 6374940	544/784/16708		DE696534993
100	0000200716	PL	Ostfeld Industrieservice S.A.				OSTFELD	Warszawa	00-001		Quellenplatz 129b			0500000532	KRED						E	20200403	SAPUSER1	0516 3502415			PL3675124333
100	0000200717	DE	Nordmark Armaturen GmbH				NORDMARK	Erfurt	99084	TH	Burgplatz 5			0500000533	KRED						D	20230120	SAPUSER4	0899 2877981	983/730/57130		DE808699804
100	0000200718	DE	Berghaus Behälterbau KG				BERGHAUS	Duisburg	47051	NW	Schulplatz 3			0500000534	KRED						D	20220806	SAPUSER4	0525 1535064	673/275/79591		DE222270331
